trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.999}",20,0,-62.68939753708968,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.998001}",25,0,-195.9187908906587,"{0: 12, 1: 4, 2: 5, 3: 1, 4: 3}",0
3,False,"{'a': 0.5, 'e': 0.997002999}",20,0,-85.6902012191553,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
4,False,"{'a': 0.5, 'e': 0.996005996001}",20,0,-143.14608772348157,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
5,False,"{'a': 0.5, 'e': 0.995009990004999}",20,0,-100.45365914598398,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.994014980014994}",20,0,-48.83944406121172,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0.993020965034979}",30,0,-212.1140458486907,"{0: 16, 1: 4, 2: 5, 3: 2, 4: 3}",0
8,False,"{'a': 0.5, 'e': 0.9920279440699441}",20,0,-80.00303557796666,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.9910359161258742}",20,0,-146.6371141267652,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
10,False,"{'a': 0.5, 'e': 0.9900448802097482}",25,0,-148.9458231575062,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
11,False,"{'a': 0.5, 'e': 0.9890548353295385}",25,0,-91.54531026303927,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.988065780494209}",20,0,-59.922848692899365,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.9870777147137147}",20,0,-33.33595004200685,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0.986090636999001}",20,0,-196.45926027264295,"{0: 9, 1: 1, 2: 4, 3: 4, 4: 2}",0
15,False,"{'a': 0.5, 'e': 0.9851045463620021}",30,0,-203.45412313114397,"{0: 16, 1: 5, 2: 4, 3: 2, 4: 3}",0
16,False,"{'a': 0.5, 'e': 0.98411944181564}",20,0,-51.92728914017766,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
17,False,"{'a': 0.5, 'e': 0.9831353223738244}",20,0,-97.01632065571309,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
18,False,"{'a': 0.5, 'e': 0.9821521870514506}",20,0,-160.9069672291621,"{0: 10, 1: 0, 2: 7, 3: 1, 4: 2}",0
19,False,"{'a': 0.5, 'e': 0.9811700348643991}",20,0,-47.26513219510288,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
20,False,"{'a': 0.5, 'e': 0.9801888648295347}",30,0,-179.67015330427589,"{0: 22, 1: 1, 2: 2, 3: 1, 4: 4}",0
21,False,"{'a': 0.5, 'e': 0.9792086759647052}",25,0,-78.35719668312053,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.9782294672887405}",25,0,-136.12113453415088,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
23,False,"{'a': 0.5, 'e': 0.9772512378214517}",25,0,-87.10489873646222,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
24,False,"{'a': 0.5, 'e': 0.9762739865836303}",20,0,-69.78315945788611,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
25,False,"{'a': 0.5, 'e': 0.9752977125970467}",20,0,-178.5684539151089,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
26,False,"{'a': 0.5, 'e': 0.9743224148844496}",20,0,-218.10193703357888,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 4}",0
27,False,"{'a': 0.5, 'e': 0.9733480924695651}",20,0,-53.59353978551002,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
28,False,"{'a': 0.5, 'e': 0.9723747443770956}",20,0,-113.34179298714987,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
29,False,"{'a': 0.5, 'e': 0.9714023696327185}",20,0,-111.10780227173937,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
30,False,"{'a': 0.5, 'e': 0.9704309672630859}",20,0,-71.01590987094421,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.9694605362958227}",30,0,-158.75971302978047,"{0: 17, 1: 3, 2: 8, 3: 0, 4: 2}",0
32,False,"{'a': 0.5, 'e': 0.9684910757595269}",25,0,-320.3306761703545,"{0: 7, 1: 4, 2: 7, 3: 2, 4: 5}",0
33,False,"{'a': 0.5, 'e': 0.9675225846837673}",25,0,-297.99746609559304,"{0: 9, 1: 1, 2: 10, 3: 0, 4: 5}",0
34,False,"{'a': 0.5, 'e': 0.9665550620990835}",20,11,-1.8344134223624025,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
35,False,"{'a': 0.5, 'e': 0.9655885070369844}",20,0,-33.25390446487376,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
36,False,"{'a': 0.5, 'e': 0.9646229185299474}",25,16,7.893510897918366,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
37,False,"{'a': 0.5, 'e': 0.9636582956114175}",20,0,-47.05985365459517,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
38,False,"{'a': 0.5, 'e': 0.9626946373158061}",25,0,-135.76604154700675,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
39,False,"{'a': 0.5, 'e': 0.9617319426784903}",20,0,-166.3007625849311,"{0: 8, 1: 3, 2: 6, 3: 1, 4: 2}",0
40,False,"{'a': 0.5, 'e': 0.9607702107358118}",20,0,-91.87383077963081,"{0: 12, 1: 0, 2: 5, 3: 3, 4: 0}",0
41,False,"{'a': 0.5, 'e': 0.959809440525076}",35,0,-358.8991532076339,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 7}",0
42,False,"{'a': 0.5, 'e': 0.9588496310845509}",30,0,-102.15653815338469,"{0: 21, 1: 2, 2: 4, 3: 2, 4: 1}",0
43,False,"{'a': 0.5, 'e': 0.9578907814534664}",20,0,-89.70498490739469,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
44,False,"{'a': 0.5, 'e': 0.9569328906720129}",25,0,-169.63626342845183,"{0: 11, 1: 3, 2: 7, 3: 3, 4: 1}",0
45,False,"{'a': 0.5, 'e': 0.9559759577813409}",25,0,-24.7558175803728,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
46,False,"{'a': 0.5, 'e': 0.9550199818235596}",20,0,-127.58474654846508,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
47,False,"{'a': 0.5, 'e': 0.9540649618417361}",20,0,-91.60431271029677,"{0: 13, 1: 3, 2: 1, 3: 2, 4: 1}",0
48,False,"{'a': 0.5, 'e': 0.9531108968798944}",30,0,-114.20243829091662,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
49,False,"{'a': 0.5, 'e': 0.9521577859830145}",30,0,-147.05906049358202,"{0: 20, 1: 0, 2: 7, 3: 1, 4: 2}",0
50,False,"{'a': 0.5, 'e': 0.9512056281970315}",30,0,-203.8468932160128,"{0: 16, 1: 7, 2: 3, 3: 0, 4: 4}",0
51,False,"{'a': 0.5, 'e': 0.9502544225688344}",20,6,-20.571284489841094,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
52,False,"{'a': 0.5, 'e': 0.9493041681462656}",25,0,-145.66090584316265,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
53,False,"{'a': 0.5, 'e': 0.9483548639781193}",20,0,-107.75942925831868,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
54,False,"{'a': 0.5, 'e': 0.9474065091141411}",25,0,-188.67324703352364,"{0: 12, 1: 1, 2: 9, 3: 1, 4: 2}",0
55,False,"{'a': 0.5, 'e': 0.946459102605027}",20,0,-138.02171986881518,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
56,False,"{'a': 0.5, 'e': 0.9455126435024219}",20,0,-36.35288838137115,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
57,False,"{'a': 0.5, 'e': 0.9445671308589195}",20,0,-161.80954179455864,"{0: 9, 1: 3, 2: 4, 3: 2, 4: 2}",0
58,False,"{'a': 0.5, 'e': 0.9436225637280606}",30,0,-128.43202664240707,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
59,False,"{'a': 0.5, 'e': 0.9426789411643326}",20,0,-146.93979756983092,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
60,False,"{'a': 0.5, 'e': 0.9417362622231683}",25,0,-91.03060376976737,"{0: 17, 1: 0, 2: 5, 3: 3, 4: 0}",0
61,False,"{'a': 0.5, 'e': 0.9407945259609451}",20,0,-177.50358831152445,"{0: 9, 1: 2, 2: 4, 3: 3, 4: 2}",0
62,False,"{'a': 0.5, 'e': 0.9398537314349842}",25,0,-82.08041752556647,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
63,False,"{'a': 0.5, 'e': 0.9389138777035492}",25,0,-117.40125042233797,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
64,False,"{'a': 0.5, 'e': 0.9379749638258457}",25,0,-103.09358214896041,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
65,False,"{'a': 0.5, 'e': 0.9370369888620198}",20,0,-68.93179443202887,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
66,False,"{'a': 0.5, 'e': 0.9360999518731578}",30,0,-135.82937927233985,"{0: 18, 1: 3, 2: 6, 3: 2, 4: 1}",1
67,False,"{'a': 0.5, 'e': 0.9351638519212846}",20,0,-160.2156220003765,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
68,False,"{'a': 0.5, 'e': 0.9342286880693633}",20,0,-159.77057464321865,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
69,False,"{'a': 0.5, 'e': 0.933294459381294}",25,0,-238.51123915973483,"{0: 13, 1: 2, 2: 4, 3: 2, 4: 4}",0
70,False,"{'a': 0.5, 'e': 0.9323611649219127}",20,0,-131.00471138843972,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
71,False,"{'a': 0.5, 'e': 0.9314288037569908}",20,0,-44.565609625921354,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
72,False,"{'a': 0.5, 'e': 0.9304973749532338}",25,0,-42.26263699647703,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
73,False,"{'a': 0.5, 'e': 0.9295668775782806}",25,0,-176.52861900206696,"{0: 15, 1: 0, 2: 5, 3: 3, 4: 2}",0
74,False,"{'a': 0.5, 'e': 0.9286373107007023}",25,2,-176.3627546776572,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 3}",1
75,False,"{'a': 0.5, 'e': 0.9277086733900016}",25,0,-94.2990919200988,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
76,False,"{'a': 0.5, 'e': 0.9267809647166116}",25,11,-25.688215894562664,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
77,False,"{'a': 0.5, 'e': 0.925854183751895}",20,0,-88.81353144100515,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
78,False,"{'a': 0.5, 'e': 0.9249283295681431}",20,0,-87.14607026860176,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
79,False,"{'a': 0.5, 'e': 0.9240034012385749}",30,0,-102.70789774512242,"{0: 20, 1: 1, 2: 8, 3: 0, 4: 1}",0
80,False,"{'a': 0.5, 'e': 0.9230793978373364}",25,0,-21.93821023236003,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
81,False,"{'a': 0.5, 'e': 0.9221563184394991}",30,0,-117.10209365448688,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
82,False,"{'a': 0.5, 'e': 0.9212341621210596}",25,0,-78.41343343784004,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 0}",0
83,False,"{'a': 0.5, 'e': 0.9203129279589385}",20,0,-162.20444108370185,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0
84,False,"{'a': 0.5, 'e': 0.9193926150309796}",20,0,-101.99287258390689,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
85,False,"{'a': 0.5, 'e': 0.9184732224159486}",20,0,-83.02241774771899,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
86,False,"{'a': 0.5, 'e': 0.9175547491935327}",25,0,-157.6248830201765,"{0: 14, 1: 6, 2: 1, 3: 1, 4: 3}",0
87,False,"{'a': 0.5, 'e': 0.9166371944443392}",25,0,-168.46414273381487,"{0: 10, 1: 6, 2: 7, 3: 0, 4: 2}",0
88,False,"{'a': 0.5, 'e': 0.9157205572498949}",20,0,-24.486616480591422,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
89,False,"{'a': 0.5, 'e': 0.914804836692645}",20,8,-53.54123126762537,"{0: 7, 1: 0, 2: 4, 3: 1, 4: 0}",1
90,False,"{'a': 0.5, 'e': 0.9138900318559524}",25,0,-186.53855618609762,"{0: 10, 1: 1, 2: 11, 3: 2, 4: 1}",0
91,False,"{'a': 0.5, 'e': 0.9129761418240965}",30,0,-62.99754966147273,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
92,False,"{'a': 0.5, 'e': 0.9120631656822724}",20,0,-134.71282453784778,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
93,False,"{'a': 0.5, 'e': 0.9111511025165902}",25,8,-83.13607071258342,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 2}",1
94,False,"{'a': 0.5, 'e': 0.9102399514140735}",35,1,-172.13155401378697,"{0: 21, 1: 5, 2: 5, 3: 0, 4: 3}",1
95,False,"{'a': 0.5, 'e': 0.9093297114626595}",25,0,-130.95043277254146,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
96,False,"{'a': 0.5, 'e': 0.9084203817511969}",30,0,-244.83058634659466,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 5}",0
97,False,"{'a': 0.5, 'e': 0.9075119613694457}",20,0,-47.28211639827347,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
98,False,"{'a': 0.5, 'e': 0.9066044494080763}",25,8,-81.42607710984066,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 1}",1
99,False,"{'a': 0.5, 'e': 0.9056978449586682}",20,0,-91.66879886096552,"{0: 9, 1: 4, 2: 6, 3: 1, 4: 0}",0
100,False,"{'a': 0.5, 'e': 0.9047921471137096}",20,0,-111.58438756768818,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
101,False,"{'a': 0.5, 'e': 0.9038873549665959}",30,8,-155.5821150438956,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 3}",1
102,False,"{'a': 0.5, 'e': 0.9029834676116293}",30,7,-92.74930790706814,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 1}",1
103,False,"{'a': 0.5, 'e': 0.9020804841440176}",25,0,-58.203303204767636,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
104,False,"{'a': 0.5, 'e': 0.9011784036598737}",20,0,-114.59899089054527,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
105,False,"{'a': 0.5, 'e': 0.9002772252562138}",30,0,-94.53999573992925,"{0: 20, 1: 1, 2: 7, 3: 2, 4: 0}",0
106,False,"{'a': 0.5, 'e': 0.8993769480309576}",20,0,-84.26946897561223,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
107,False,"{'a': 0.5, 'e': 0.8984775710829266}",30,0,-50.16475099086181,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
108,False,"{'a': 0.5, 'e': 0.8975790935118436}",25,5,-46.24244951847952,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
109,False,"{'a': 0.5, 'e': 0.8966815144183318}",30,0,-199.32614594950448,"{0: 18, 1: 3, 2: 3, 3: 3, 4: 3}",0
110,False,"{'a': 0.5, 'e': 0.8957848329039134}",20,9,-18.834756679799664,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.8948890480710096}",20,0,-90.90852580797912,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
112,False,"{'a': 0.5, 'e': 0.8939941590229386}",20,1,-155.28976126779335,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 4}",1
113,False,"{'a': 0.5, 'e': 0.8931001648639156}",20,4,-63.36779297318069,"{0: 8, 1: 5, 2: 1, 3: 2, 4: 0}",1
114,False,"{'a': 0.5, 'e': 0.8922070646990518}",20,0,-146.19498677423533,"{0: 10, 1: 4, 2: 2, 3: 2, 4: 2}",0
115,False,"{'a': 0.5, 'e': 0.8913148576343527}",20,0,-164.0603237657561,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
116,False,"{'a': 0.5, 'e': 0.8904235427767183}",35,0,-251.84750720525653,"{0: 20, 1: 4, 2: 5, 3: 2, 4: 4}",0
117,False,"{'a': 0.5, 'e': 0.8895331192339416}",20,0,-90.24515383648117,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
118,False,"{'a': 0.5, 'e': 0.8886435861147077}",30,15,-38.127844452207974,"{0: 9, 1: 3, 2: 2, 3: 1, 4: 0}",1
119,False,"{'a': 0.5, 'e': 0.887754942528593}",25,0,-117.17555047209284,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
120,False,"{'a': 0.5, 'e': 0.8868671875860644}",20,0,-78.46536348772497,"{0: 11, 1: 0, 2: 9, 3: 0, 4: 0}",0
121,False,"{'a': 0.5, 'e': 0.8859803203984784}",20,0,-1.7312011145550414,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
122,False,"{'a': 0.5, 'e': 0.88509434007808}",25,0,-108.14313689026717,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
123,False,"{'a': 0.5, 'e': 0.8842092457380019}",35,0,-163.55200278505598,"{0: 23, 1: 4, 2: 3, 3: 3, 4: 2}",0
124,False,"{'a': 0.5, 'e': 0.8833250364922639}",25,0,-73.80887833255706,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
125,False,"{'a': 0.5, 'e': 0.8824417114557717}",30,0,-216.10811766523653,"{0: 16, 1: 4, 2: 6, 3: 0, 4: 4}",0
126,False,"{'a': 0.5, 'e': 0.8815592697443159}",20,0,-125.42709673054922,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
127,False,"{'a': 0.5, 'e': 0.8806777104745716}",25,0,-104.51258664981366,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
128,False,"{'a': 0.5, 'e': 0.8797970327640969}",25,0,-69.73771869789425,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
129,False,"{'a': 0.5, 'e': 0.8789172357313328}",20,0,-89.76163861205504,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
130,False,"{'a': 0.5, 'e': 0.8780383184956015}",20,0,-91.49097739647456,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
131,False,"{'a': 0.5, 'e': 0.8771602801771059}",25,1,-117.84919361383407,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 1}",1
132,False,"{'a': 0.5, 'e': 0.8762831198969288}",35,15,-191.501954070348,"{0: 9, 1: 3, 2: 3, 3: 2, 4: 3}",1
133,False,"{'a': 0.5, 'e': 0.8754068367770318}",25,0,-48.74600056941492,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
134,False,"{'a': 0.5, 'e': 0.8745314299402548}",25,0,-124.9195019421639,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
135,False,"{'a': 0.5, 'e': 0.8736568985103146}",25,0,-108.32656801037957,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
136,False,"{'a': 0.5, 'e': 0.8727832416118043}",35,0,-146.74843013403674,"{0: 23, 1: 3, 2: 6, 3: 1, 4: 2}",0
137,False,"{'a': 0.5, 'e': 0.8719104583701925}",30,0,-149.1842471974432,"{0: 17, 1: 4, 2: 7, 3: 0, 4: 2}",0
138,False,"{'a': 0.5, 'e': 0.8710385479118223}",35,0,-124.21529845055846,"{0: 26, 1: 2, 2: 4, 3: 1, 4: 2}",0
139,False,"{'a': 0.5, 'e': 0.8701675093639105}",20,0,-71.35085245071052,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
140,False,"{'a': 0.5, 'e': 0.8692973418545467}",35,0,-111.73072177871418,"{0: 25, 1: 5, 2: 2, 3: 1, 4: 2}",0
141,False,"{'a': 0.5, 'e': 0.8684280445126921}",25,0,-85.24040486154115,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
142,False,"{'a': 0.5, 'e': 0.8675596164681794}",25,0,-130.34765444554023,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
143,False,"{'a': 0.5, 'e': 0.8666920568517111}",20,0,-64.75297338831655,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
144,False,"{'a': 0.5, 'e': 0.8658253647948594}",25,15,-3.9267123409618687,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.8649595394300645}",30,7,-14.379917729811794,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.8640945798906344}",20,0,-126.797212388011,"{0: 8, 1: 6, 2: 4, 3: 1, 4: 1}",0
147,False,"{'a': 0.5, 'e': 0.8632304853107438}",25,0,-120.36700945530573,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
148,False,"{'a': 0.5, 'e': 0.862367254825433}",25,9,-29.64726085254253,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.8615048875706075}",35,7,-104.3787084502821,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 2}",1
150,False,"{'a': 0.5, 'e': 0.8606433826830369}",25,0,-113.14106817318314,"{0: 14, 1: 3, 2: 4, 3: 4, 4: 0}",0
151,False,"{'a': 0.5, 'e': 0.8597827393003539}",25,0,-76.73012795893575,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
152,False,"{'a': 0.5, 'e': 0.8589229565610536}",30,0,-125.54223366397564,"{0: 17, 1: 2, 2: 9, 3: 2, 4: 0}",0
153,False,"{'a': 0.5, 'e': 0.8580640336044925}",25,4,-25.47967038189582,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.857205969570888}",25,0,-153.0431096141825,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
155,False,"{'a': 0.5, 'e': 0.8563487636013172}",25,0,-168.8346197761617,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
156,False,"{'a': 0.5, 'e': 0.8554924148377159}",25,0,-180.86478540726802,"{0: 12, 1: 4, 2: 6, 3: 0, 4: 3}",0
157,False,"{'a': 0.5, 'e': 0.8546369224228781}",20,10,-10.961463041905157,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
158,False,"{'a': 0.5, 'e': 0.8537822855004553}",20,0,-125.59475191502017,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
159,False,"{'a': 0.5, 'e': 0.8529285032149548}",25,0,-20.957825532502742,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
160,False,"{'a': 0.5, 'e': 0.8520755747117399}",30,1,-109.47706502511076,"{0: 18, 1: 2, 2: 8, 3: 0, 4: 1}",1
161,False,"{'a': 0.5, 'e': 0.8512234991370281}",25,0,-65.41177272197667,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
162,False,"{'a': 0.5, 'e': 0.8503722756378911}",35,24,-23.67628988666904,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.8495219033622532}",30,3,-152.98166735963525,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 3}",1
164,False,"{'a': 0.5, 'e': 0.8486723814588909}",20,0,-78.97184629126859,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
165,False,"{'a': 0.5, 'e': 0.847823709077432}",20,0,-36.592088884682994,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
166,False,"{'a': 0.5, 'e': 0.8469758853683546}",25,0,-131.7220260101377,"{0: 14, 1: 2, 2: 6, 3: 2, 4: 1}",0
167,False,"{'a': 0.5, 'e': 0.8461289094829862}",30,0,-172.6064764638516,"{0: 16, 1: 2, 2: 8, 3: 3, 4: 1}",0
168,False,"{'a': 0.5, 'e': 0.8452827805735033}",25,0,-161.6695919506813,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
169,False,"{'a': 0.5, 'e': 0.8444374977929298}",35,0,-91.65295010682703,"{0: 24, 1: 5, 2: 4, 3: 1, 4: 1}",0
170,False,"{'a': 0.5, 'e': 0.8435930602951368}",20,0,-130.30163817614155,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
171,False,"{'a': 0.5, 'e': 0.8427494672348417}",25,0,-92.45437503261832,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
172,False,"{'a': 0.5, 'e': 0.8419067177676068}",30,0,-108.09808727933397,"{0: 18, 1: 4, 2: 7, 3: 0, 4: 1}",0
173,False,"{'a': 0.5, 'e': 0.8410648110498392}",25,0,-56.906914495698516,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
174,False,"{'a': 0.5, 'e': 0.8402237462387894}",20,0,-109.70571092751695,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
175,False,"{'a': 0.5, 'e': 0.8393835224925505}",20,8,-9.885484847281052,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.838544138970058}",20,0,-85.41367313376618,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
177,False,"{'a': 0.5, 'e': 0.8377055948310879}",20,0,-82.47277630453297,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
178,False,"{'a': 0.5, 'e': 0.8368678892362568}",20,9,-4.173389716412943,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.8360310213470206}",20,0,-35.89323371972324,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
180,False,"{'a': 0.5, 'e': 0.8351949903256736}",30,9,-53.092070556019365,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 1}",1
181,False,"{'a': 0.5, 'e': 0.8343597953353479}",25,0,-48.05445493632063,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
182,False,"{'a': 0.5, 'e': 0.8335254355400126}",25,6,-57.66710884834585,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 1}",1
183,False,"{'a': 0.5, 'e': 0.8326919101044725}",20,0,-99.10877542623857,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
184,False,"{'a': 0.5, 'e': 0.831859218194368}",25,0,-19.069853350677658,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
